OrderID,OrderDate,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,ShippingMethod,OrderStatus
15211,2024-08-26,662,30,342,16,"Google Pay","Next Day",Delivered
15212,2023-06-09,6309,26,299,NULL,Visa,Express,Pending
15213,2024-08-24,1781,13,149,16,"Google Pay","Next Day",Delivered
15214,2022-03-18,3367,13,149,NULL,"Google Pay",Express,Returned
15215,2023-01-22,3351,4,37,NULL,"Bank Transfer",Express,Shipped
15216,2024-07-18,6095,7,77,NULL,"Google Pay",Express,Delivered
15217,2024-09-18,4403,16,188,NULL,"Bank Transfer","Next Day",Returned
15218,2023-07-17,1905,6,63,NULL,Mastercard,Standard,Packed
15219,2023-07-24,2024,18,214,NULL,"Google Pay","Next Day",Pending
15220,2023-06-22,4249,27,314,NULL,Visa,Express,Delivered
15221,2022-06-02,6794,27,312,NULL,"Google Pay","Next Day",Shipped
15222,2022-11-04,2774,20,235,NULL,"Bank Transfer","Next Day",Shipped
15223,2023-07-08,2391,23,263,NULL,"Apple Pay",Express,Pending
15224,2023-07-02,2412,16,189,NULL,"Apple Pay",Standard,Delivered
15225,2025-10-15,7004,22,253,NULL,"Bank Transfer",Express,Packed
15226,2025-09-07,755,11,125,NULL,"Apple Pay","Next Day",Delivered
15227,2022-09-26,1227,2,19,NULL,"Bank Transfer","Next Day",Returned
15228,2022-11-29,4223,30,348,NULL,"Google Pay",Express,Delivered
15229,2023-06-21,6918,13,151,NULL,Mastercard,Standard,Returned
15230,2022-11-27,1165,17,195,1,Visa,Standard,Delivered
15231,2023-07-08,576,30,348,NULL,Visa,"Next Day",Delivered
15232,2024-02-25,4390,13,148,39,"Bank Transfer","Next Day",Delivered
15233,2023-03-20,3434,18,205,NULL,Mastercard,"Next Day",Cancelled
15234,2022-06-24,6586,30,346,NULL,"Bank Transfer",Express,Delivered
15235,2024-06-14,1811,14,163,NULL,"Bank Transfer","Next Day",Cancelled
15236,2023-07-20,4328,27,311,NULL,Mastercard,Express,Packed
15237,2022-04-24,5478,20,235,NULL,Mastercard,"Next Day",Delivered
15238,2024-11-21,1110,11,132,NULL,Mastercard,"Next Day",Returned
15239,2025-02-23,4046,9,99,NULL,Visa,Express,Shipped
15240,2022-05-20,6466,7,84,NULL,"Google Pay",Express,Delivered
15241,2024-12-03,471,27,308,NULL,Visa,"Next Day",Delivered
15242,2025-09-12,4511,7,76,NULL,"Google Pay","Next Day",Returned
15243,2022-09-24,7266,24,284,NULL,"Google Pay",Express,Delivered
15244,2022-09-21,2582,12,134,NULL,"Bank Transfer",Standard,Packed
15245,2024-06-13,3674,25,288,NULL,"Google Pay",Express,Delivered
15246,2022-10-23,5683,2,16,NULL,Visa,"Next Day",Delivered
15247,2022-08-12,969,29,329,NULL,Mastercard,"Next Day",Delivered
15248,2024-04-01,3638,30,348,NULL,"Apple Pay",Express,Delivered
15249,2025-01-29,5665,28,324,NULL,PayPal,Express,Delivered
15250,2024-07-04,7369,15,176,NULL,"Google Pay",Standard,Delivered
15251,2024-07-27,6684,19,227,NULL,PayPal,Express,Cancelled
15252,2023-09-11,6399,7,75,NULL,PayPal,Standard,Delivered
15253,2025-12-16,6234,16,186,NULL,"Bank Transfer",Standard,Pending
15254,2023-08-27,1285,10,109,NULL,NULL,Express,Cancelled
15255,2022-07-07,166,19,222,NULL,"Apple Pay",Standard,Cancelled
15256,2022-06-29,1968,30,342,NULL,Mastercard,Standard,Packed
15257,2024-10-19,2259,11,123,NULL,"Bank Transfer",Standard,Delivered
15258,2024-11-29,6549,25,285,NULL,"Bank Transfer","Next Day",Delivered
15259,2022-06-16,931,7,77,NULL,"Google Pay",Express,Delivered
15260,2022-11-13,1089,2,21,NULL,"Apple Pay",Standard,Returned
15261,2022-12-10,1457,26,301,NULL,Mastercard,Standard,Delivered
15262,2022-03-25,6848,3,25,NULL,"Apple Pay",Standard,Shipped
15263,2024-12-19,3000,27,313,NULL,"Apple Pay",Standard,Delivered
15264,2023-12-03,6396,15,178,NULL,PayPal,"Next Day",Packed
15265,2025-09-02,201,30,343,NULL,"Apple Pay",Express,Returned
15266,2023-04-12,922,16,189,NULL,"Google Pay",Express,Returned
15267,2022-12-05,3328,9,102,NULL,"Bank Transfer",Express,Pending
15268,2023-08-06,1069,1,9,NULL,Mastercard,Standard,Delivered
15269,2025-02-15,1791,24,284,NULL,"Bank Transfer",Standard,Pending
15270,2024-07-27,7284,29,339,NULL,"Apple Pay","Next Day",Delivered
15271,2023-12-12,969,21,244,NULL,Mastercard,Standard,Delivered
15272,2022-10-18,1281,28,327,NULL,PayPal,Express,Delivered
15273,2022-11-29,2331,2,15,NULL,"Apple Pay","Next Day",Delivered
15274,2023-04-24,5469,6,70,NULL,"Bank Transfer","Next Day",Delivered
15275,2025-07-01,5292,7,74,NULL,"Bank Transfer",Standard,Shipped
15276,2023-07-06,4651,30,343,NULL,"Bank Transfer",Standard,Delivered
15277,2024-06-18,6922,25,290,15,PayPal,Standard,Delivered
15278,2025-03-09,2975,28,321,NULL,"Bank Transfer","Next Day",Returned
15279,2025-11-01,3017,7,81,NULL,Mastercard,Express,Shipped
15280,2024-05-05,3749,24,279,NULL,"Bank Transfer",Standard,Cancelled
15281,2024-06-09,433,6,66,NULL,"Bank Transfer",Express,Returned
15282,2022-07-12,6740,27,311,NULL,"Bank Transfer","Next Day",Shipped
15283,2024-10-25,2960,15,173,NULL,Mastercard,Express,Shipped
15284,NULL,4452,27,307,NULL,"Bank Transfer","Next Day",Returned
15285,2025-05-29,2986,23,273,NULL,Mastercard,Express,Pending
15286,2025-12-14,5995,18,214,NULL,"Google Pay",Express,Delivered
15287,2024-05-11,5104,18,211,NULL,"Google Pay","Next Day",Packed
15288,2023-03-22,327,25,286,NULL,"Apple Pay",Standard,Delivered
15289,2025-03-09,38,23,270,NULL,"Apple Pay","Next Day",Delivered
15290,2022-07-04,999999,3,28,NULL,PayPal,Standard,Delivered
15291,2025-04-29,2297,4,40,NULL,PayPal,"Next Day",Delivered
15292,2024-04-21,7299,19,224,NULL,"Apple Pay",Express,Delivered
15293,2022-12-18,2560,3,33,NULL,"Bank Transfer",Express,Delivered
15294,2023-11-19,332,11,126,NULL,PayPal,Standard,Delivered
15295,2024-11-21,3438,3,33,NULL,"Google Pay",Express,Delivered
15296,2024-12-25,5236,10,112,NULL,"Google Pay",Express,Pending
15297,2025-05-15,4763,4,43,NULL,"Bank Transfer","Next Day",Delivered
15298,2023-06-18,260,16,192,NULL,PayPal,Express,Returned
15299,2023-04-24,5098,13,151,NULL,"Bank Transfer","Next Day",Delivered
15300,2024-10-10,2504,21,244,NULL,"Apple Pay","Next Day",Delivered
15301,2023-03-18,4414,13,153,NULL,Mastercard,Express,Delivered
15302,2023-06-18,1302,2,15,9,Visa,Standard,Delivered
15303,2023-09-15,5393,1,6,NULL,Mastercard,Express,Delivered
15304,2024-06-07,4663,5,60,NULL,"Apple Pay","Next Day",Packed
15305,2025-07-30,937,29,88888,NULL,Mastercard,"Next Day",Delivered
15306,2022-07-12,2606,12,142,NULL,"Bank Transfer","Next Day",Delivered
15307,2024-08-02,5766,24,275,18,PayPal,"Next Day",Delivered
15308,2022-08-27,1346,4,41,NULL,PayPal,"Next Day",Shipped
15309,2024-10-29,7164,11,129,NULL,PayPal,Standard,Delivered
15310,2024-11-05,1531,28,325,NULL,"Google Pay",Express,Delivered
15311,2025-08-05,7156,28,326,NULL,"Bank Transfer",Standard,Returned
15312,2024-11-30,3658,25,295,NULL,PayPal,Standard,Delivered
15313,2024-08-12,997,28,324,NULL,"Google Pay",Standard,Delivered
15314,2025-06-06,7077,13,154,NULL,"Apple Pay",Standard,Pending
15315,2025-07-08,1665,29,330,NULL,"Apple Pay","Next Day",Packed
15316,2022-09-20,999999,30,348,NULL,"Apple Pay",Standard,Delivered
15317,2025-05-02,1963,11,129,NULL,"Apple Pay",Standard,Packed
15318,2025-03-23,632,26,297,NULL,Mastercard,Express,Delivered
15319,2022-07-02,6396,25,292,NULL,PayPal,Express,Shipped
15320,2024-07-04,6051,26,301,NULL,PayPal,Standard,Returned
15321,2025-11-15,5981,18,211,NULL,"Bank Transfer","Next Day",Delivered
15322,2024-05-09,199,28,318,NULL,Visa,Express,Cancelled
15323,2023-05-25,2820,19,228,NULL,Visa,Standard,Returned
15324,2022-12-09,1125,28,323,NULL,"Bank Transfer",Standard,Delivered
15325,2025-12-14,3654,5,56,20,Visa,Standard,Delivered
15326,2024-10-11,5036,6,62,NULL,"Google Pay",Standard,Delivered
15327,2025-07-13,6291,15,174,NULL,Mastercard,Standard,Delivered
15328,2024-12-12,6933,26,304,NULL,"Bank Transfer",Standard,Delivered
15329,2022-09-03,3781,4,42,NULL,PayPal,Standard,Shipped
15330,2022-09-14,6104,3,32,NULL,NULL,"Next Day",Cancelled
15331,2022-03-22,607,8,90,NULL,Visa,"Next Day",Delivered
15332,2024-06-19,5612,20,240,NULL,Mastercard,"Next Day",Delivered
15333,2023-04-15,5980,24,277,NULL,PayPal,Express,Returned
15334,2023-11-13,3893,4,43,NULL,"Bank Transfer","Next Day",Returned
15335,2025-01-02,4756,1,10,NULL,PayPal,Standard,Pending
15336,2023-11-28,361,30,349,NULL,"Bank Transfer",Express,Delivered
15337,2022-12-13,5108,13,156,2,"Bank Transfer",Express,Delivered
15338,2022-11-02,5443,2,15,NULL,"Bank Transfer","Next Day",Shipped
15339,2025-07-01,6342,6,69,NULL,"Apple Pay","Next Day",Delivered
15340,2024-11-30,6546,13,155,NULL,"Google Pay",Express,Shipped
15341,2023-04-27,5805,8,93,NULL,"Google Pay","Next Day",Delivered
15342,2025-12-01,2483,14,164,NULL,Mastercard,"Next Day",Cancelled
15343,2023-12-03,3045,16,192,NULL,PayPal,Express,Shipped
15344,2024-08-11,534,17,204,NULL,"Google Pay","Next Day",Returned
15345,2025-08-26,165,9,107,NULL,"Google Pay",Standard,Delivered
15346,2022-06-23,3006,14,160,NULL,Visa,Express,Returned
15347,2022-10-10,1398,3,31,NULL,"Bank Transfer",Standard,Returned
15348,2024-09-08,6926,7,83,NULL,"Bank Transfer",Standard,Delivered
15349,2025-01-22,1920,26,301,NULL,"Google Pay","Next Day",Cancelled
15350,2025-11-27,6684,14,160,19,"Google Pay",Standard,Delivered
15351,2023-02-09,5025,4,39,NULL,"Bank Transfer",Standard,Delivered
15352,2022-11-27,6215,25,286,NULL,Visa,"Next Day",Packed
15353,2025-11-28,3830,12,137,NULL,"Apple Pay",Express,Delivered
15354,2023-10-03,4656,23,269,NULL,"Google Pay",Standard,Delivered
15355,2022-07-12,5693,25,288,NULL,"Google Pay",Express,Shipped
15356,2024-08-01,7037,21,245,NULL,"Bank Transfer",Standard,Shipped
15357,2022-08-16,6378,12,142,NULL,"Apple Pay","Next Day",Delivered
15358,2024-01-10,4924,26,298,NULL,Mastercard,Express,Returned
15359,2022-11-25,2427,30,345,NULL,"Google Pay",Express,Delivered
15360,2023-07-08,4215,1,8,NULL,Mastercard,Express,Returned
15361,2025-08-03,1270,1,9,NULL,"Google Pay","Next Day",Shipped
15362,2022-11-23,2397,4,46,NULL,PayPal,Standard,Delivered
15363,2023-11-23,4092,13,153,NULL,"Bank Transfer",Standard,Returned
15364,2024-08-12,7091,28,320,NULL,PayPal,"Next Day",Cancelled
15365,2024-11-04,791,23,269,NULL,PayPal,Standard,Shipped
15366,2025-09-19,389,18,205,NULL,Visa,"Next Day",Cancelled
15367,2022-07-08,6701,9,101,NULL,"Bank Transfer",Standard,Delivered
15368,2023-05-16,4741,25,286,NULL,PayPal,"Next Day",Pending
15369,2024-04-15,6691,24,280,17,"Bank Transfer",Express,Shipped
15370,2022-08-19,4731,23,267,NULL,"Google Pay","Next Day",Pending
15371,2023-11-26,6469,15,171,7,Visa,Express,Delivered
15372,2022-05-02,4214,15,176,NULL,"Apple Pay",Express,Pending
15373,2023-05-05,2492,20,239,NULL,Mastercard,"Next Day",Delivered
15374,2024-07-16,4743,6,70,NULL,"Apple Pay",Standard,Shipped
15375,2023-08-10,3772,9,106,NULL,Visa,Standard,Delivered
15376,2024-12-15,3118,11,123,NULL,NULL,Express,Delivered
15377,2024-12-14,5105,23,264,NULL,"Google Pay",Express,Delivered
15378,2025-07-31,3322,7,76,NULL,"Apple Pay",Express,Delivered
15379,2025-11-04,6806,2,15,NULL,Mastercard,Express,Delivered
15380,2023-06-11,5855,12,134,NULL,"Apple Pay",Express,Shipped
15381,2025-01-16,616,26,299,NULL,Visa,Standard,Cancelled
15382,2022-05-14,3257,18,216,30,PayPal,Express,Delivered
15383,2024-02-06,5113,22,256,NULL,"Apple Pay","Next Day",Delivered
15384,2025-06-06,5434,19,217,NULL,Visa,Standard,Packed
15385,2024-08-09,2728,4,39,NULL,Mastercard,Standard,Shipped
15386,2024-06-02,3843,4,45,NULL,Mastercard,Express,Delivered
15387,2022-06-14,566,26,88888,NULL,"Bank Transfer","Next Day",Pending
15388,2024-05-06,231,25,295,NULL,"Bank Transfer","Next Day",Cancelled
15389,2025-05-26,5044,13,146,NULL,"Google Pay",Express,Cancelled
15390,2022-09-14,1485,29,334,NULL,"Apple Pay","Next Day",Pending
15391,2023-07-08,6132,10,109,NULL,PayPal,Express,Shipped
15392,2024-06-04,6947,30,347,NULL,Mastercard,Standard,Cancelled
15393,2022-05-20,319,1,11,NULL,Mastercard,Standard,Delivered
15394,2023-07-29,4856,13,145,NULL,Mastercard,Express,Packed
15395,2023-09-08,6943,2,19,NULL,Mastercard,Standard,Shipped
15396,2024-10-02,3299,6,71,NULL,"Google Pay",Standard,Delivered
15397,2024-05-09,3880,7,82,NULL,Visa,Express,Delivered
15398,2025-11-23,2259,26,300,NULL,Mastercard,Express,Pending
15399,2024-10-09,595,30,348,NULL,Visa,Standard,Delivered
15400,2024-06-22,4069,14,165,15,PayPal,Standard,Cancelled
15401,2022-10-24,3689,19,228,NULL,"Bank Transfer","Next Day",Cancelled
15402,2023-10-23,836,23,267,NULL,"Apple Pay","Next Day",Delivered
15403,2023-07-31,6655,29,337,NULL,Visa,Express,Delivered
15404,2025-01-02,6749,18,213,NULL,Visa,Standard,Delivered
15405,2025-10-20,6920,7,75,NULL,Mastercard,"Next Day",Shipped
15406,2024-06-29,6463,15,177,NULL,Visa,"Next Day",Pending
15407,2023-09-09,2075,22,253,NULL,"Google Pay",Standard,Delivered
15408,2023-01-17,5134,10,110,NULL,"Apple Pay","Next Day",Shipped
15409,2025-12-13,705,20,234,20,Visa,Standard,Cancelled
15410,2022-12-06,2620,6,72,NULL,"Google Pay",Standard,Delivered
15411,2025-12-12,4397,1,1,NULL,Visa,"Next Day",Delivered
15412,2022-11-28,414,5,53,1,"Apple Pay",Standard,Delivered
15413,2022-06-08,1638,9,98,NULL,"Google Pay",Standard,Delivered
15414,2024-09-03,2436,20,233,NULL,Visa,Standard,Delivered
15415,2023-09-20,5143,25,294,NULL,"Google Pay","Next Day",Delivered
15416,2024-07-24,4961,1,10,NULL,"Google Pay",Express,Delivered
15417,2023-03-07,2850,3,28,NULL,Mastercard,"Next Day",Pending
15418,2025-05-21,1745,28,326,NULL,PayPal,Express,Cancelled
15419,2022-05-19,983,19,218,NULL,"Bank Transfer",Standard,Delivered
15420,2024-04-10,1461,22,260,NULL,Mastercard,Express,Delivered
15421,2025-05-29,6576,24,277,NULL,"Bank Transfer","Next Day",Shipped
15422,2024-08-15,2008,11,121,NULL,PayPal,Express,Shipped
15423,2023-09-13,919,27,314,NULL,Visa,"Next Day",Delivered
15424,2025-11-24,1388,4,38,NULL,"Google Pay",Standard,Returned
15425,2024-02-10,1522,24,281,NULL,"Apple Pay","Next Day",Cancelled
15426,2023-07-17,117,14,160,NULL,PayPal,Express,Delivered
15427,2024-05-18,878,19,224,NULL,Mastercard,Standard,Returned
15428,2023-07-26,3108,21,250,NULL,PayPal,Express,Delivered
15429,2023-07-21,5034,22,252,12,Mastercard,Express,Delivered
15430,2023-09-29,3307,14,160,NULL,"Google Pay",Express,Shipped
15431,2022-03-26,245,24,284,NULL,"Apple Pay",Express,Packed
15432,2025-10-27,6802,15,174,NULL,Visa,"Next Day",Delivered
15433,2023-12-29,4701,10,111,NULL,Visa,"Next Day",Packed
15434,2022-12-14,330,3,34,NULL,Visa,"Next Day",Delivered
15435,2024-03-05,34,4,42,NULL,NULL,"Next Day",Delivered
15436,2022-06-17,831,10,111,NULL,"Google Pay",Express,Returned
15437,2024-08-19,5664,11,128,NULL,"Google Pay",Express,Cancelled
15438,2022-12-20,1679,5,57,NULL,Visa,"Next Day",Cancelled
15439,2024-01-24,6292,9,102,NULL,PayPal,Standard,Shipped
15440,2025-04-06,583,24,282,NULL,Mastercard,Standard,Shipped
15441,2023-05-09,3182,22,262,NULL,PayPal,Standard,Pending
15442,2023-07-07,390,16,181,NULL,"Google Pay",Express,Delivered
15443,2024-12-27,4368,16,191,NULL,Mastercard,Standard,Delivered
15444,2023-04-16,3105,13,152,NULL,Mastercard,Standard,Delivered
15445,2025-05-02,3380,21,244,NULL,"Apple Pay","Next Day",Delivered
15446,2022-06-07,4816,24,278,NULL,Visa,Express,Delivered
15447,2023-03-29,2069,24,282,NULL,Visa,Standard,Packed
15448,2023-09-11,2081,11,123,NULL,"Apple Pay",Express,Pending
15449,2024-03-14,5416,14,159,NULL,Mastercard,"Next Day",Delivered
15450,2024-04-15,4888,12,143,17,"Apple Pay",Standard,Delivered
15451,2023-08-10,392,26,300,NULL,PayPal,Express,Delivered
15452,2024-12-14,5752,11,126,NULL,"Bank Transfer",Express,Delivered
15453,2022-12-06,1756,15,178,NULL,Mastercard,Express,Cancelled
15454,2024-11-27,3632,17,202,NULL,"Google Pay",Standard,Delivered
15455,2025-04-27,6084,19,217,NULL,"Bank Transfer","Next Day",Delivered
15456,2025-10-06,5493,2,23,NULL,Visa,"Next Day",Shipped
15457,2025-06-10,6084,12,133,23,"Bank Transfer",Standard,Returned
15458,2022-03-08,1550,16,183,NULL,PayPal,"Next Day",Returned
15459,2025-05-19,5173,20,234,NULL,"Bank Transfer",Express,Delivered
15460,2022-11-24,3296,15,180,NULL,"Bank Transfer","Next Day",Delivered
15461,2023-12-09,6630,1,1,NULL,PayPal,Standard,Cancelled
15462,2022-09-02,105,30,343,NULL,"Bank Transfer",Standard,Delivered
15463,2024-08-16,4570,26,299,NULL,"Google Pay",Express,Delivered
15464,2023-03-08,2109,18,208,NULL,PayPal,Express,Cancelled
15465,2024-07-01,2514,12,136,NULL,"Google Pay",Express,Returned
15466,2022-03-29,7054,25,293,NULL,"Bank Transfer",Express,Returned
15467,2022-02-02,7254,13,146,6,PayPal,Standard,Returned
15468,2025-05-23,6248,29,332,NULL,Visa,Express,Delivered
15469,2022-09-09,1884,12,138,NULL,Mastercard,"Next Day",Delivered
15470,2022-07-16,1702,12,141,NULL,Visa,Express,Delivered
15471,2022-07-06,2283,24,282,NULL,"Bank Transfer",Standard,Delivered
15472,2024-06-04,3125,29,337,NULL,PayPal,Express,Delivered
15473,2022-11-23,3042,23,271,NULL,Mastercard,Express,Returned
15474,2023-03-09,3272,8,94,NULL,"Bank Transfer","Next Day",Delivered
15475,2024-01-14,1442,19,222,NULL,Mastercard,Express,Delivered
15476,2023-09-05,1861,13,151,NULL,"Apple Pay","Next Day",Shipped
15477,2025-01-07,5087,14,166,NULL,"Apple Pay",Standard,Delivered
15478,2024-11-21,4459,6,62,NULL,"Bank Transfer",Express,Delivered
15479,2025-10-07,1394,29,338,NULL,PayPal,Express,Cancelled
15480,2023-10-19,1504,30,341,NULL,Mastercard,"Next Day",Shipped
15481,2023-08-09,7219,15,177,NULL,"Bank Transfer","Next Day",Returned
15482,2022-08-11,831,23,266,NULL,"Google Pay","Next Day",Shipped
15483,2023-11-17,637,5,56,NULL,Mastercard,Standard,Delivered
15484,2023-06-30,374,29,337,NULL,"Bank Transfer",Standard,Delivered
15485,2023-01-08,1639,28,322,NULL,"Google Pay","Next Day",Packed
15486,2024-05-15,5809,22,260,NULL,"Google Pay",Standard,Delivered
15487,2024-12-04,1515,4,41,NULL,Mastercard,Standard,Delivered
15488,2022-04-19,951,2,19,NULL,"Apple Pay",Express,Shipped
15489,2024-08-09,413,14,167,NULL,PayPal,"Next Day",Returned
15490,2023-12-18,1176,21,242,NULL,"Apple Pay",Express,Cancelled
15491,2024-09-04,4732,22,256,NULL,Visa,Express,Delivered
15492,2022-03-01,4408,2,17,NULL,Visa,Standard,Returned
15493,2024-03-29,6738,5,55,NULL,"Bank Transfer",Standard,Delivered
15494,2025-09-29,3103,18,208,NULL,"Bank Transfer",Express,Returned
15495,2024-09-01,6223,20,240,NULL,"Bank Transfer","Next Day",Delivered
15496,2025-01-18,3664,26,296,NULL,"Bank Transfer","Next Day",Shipped
15497,2024-05-01,2902,26,301,NULL,NULL,"Next Day",Returned
15498,2023-12-16,4475,2,24,8,Mastercard,Standard,Delivered
15499,2024-12-01,4920,24,279,NULL,Visa,Express,Cancelled
15500,2024-12-02,3630,21,247,NULL,"Apple Pay",Express,Cancelled
15501,2022-02-20,446,18,206,NULL,PayPal,Express,Delivered
15502,2022-10-01,3692,22,259,NULL,"Bank Transfer",Express,Delivered
15503,2023-05-04,5390,29,336,NULL,Mastercard,"Next Day",Cancelled
15504,2024-12-20,5085,17,193,NULL,"Bank Transfer",Standard,Pending
15505,2025-09-24,6797,9,107,NULL,"Apple Pay",Express,Shipped
15506,NULL,3769,3,31,NULL,"Apple Pay","Next Day",Delivered
15507,2024-04-30,1033,18,216,NULL,"Google Pay",Express,Delivered
15508,2022-02-19,3403,18,210,NULL,"Apple Pay","Next Day",Shipped
15509,2022-10-26,7366,14,160,NULL,Visa,"Next Day",Returned
15510,2022-11-08,447,19,221,NULL,Mastercard,"Next Day",Returned
15511,2025-08-31,6186,1,10,22,"Bank Transfer","Next Day",Delivered
15512,2025-08-06,1978,21,241,40,"Bank Transfer","Next Day",Delivered
15513,2022-01-07,7143,26,299,NULL,Mastercard,Express,Returned
15514,2022-07-15,1444,25,285,NULL,Mastercard,"Next Day",Delivered
15515,2025-05-17,1152,3,29,NULL,PayPal,Standard,Delivered
15516,2025-11-12,7330,27,308,NULL,"Google Pay","Next Day",Pending
15517,2023-08-13,4530,2,16,NULL,"Bank Transfer",Standard,Shipped
15518,2025-05-21,800,20,240,NULL,PayPal,"Next Day",Delivered
15519,2024-07-19,7123,4,38,NULL,"Bank Transfer","Next Day",Shipped
15520,2025-01-02,3450,4,45,NULL,Visa,Standard,Returned
15521,2023-08-14,1973,2,23,NULL,"Bank Transfer",Standard,Delivered
15522,2023-04-07,3586,24,274,NULL,"Apple Pay",Standard,Pending
15523,2024-12-20,4603,14,158,NULL,"Apple Pay",Standard,Cancelled
15524,2023-08-02,7173,16,192,NULL,PayPal,"Next Day",Delivered
15525,2025-08-22,652,25,88888,NULL,"Bank Transfer",Standard,Delivered
15526,2023-08-07,989,10,118,NULL,Visa,Express,Returned
15527,2024-06-06,5356,25,286,NULL,Visa,Express,Delivered
15528,2025-05-29,2461,8,89,NULL,Visa,Express,Delivered
15529,2024-06-03,5507,6,66,NULL,Visa,Standard,Delivered
15530,2022-06-06,4916,5,52,NULL,"Apple Pay",Standard,Delivered
15531,2022-01-14,5098,15,176,NULL,Visa,Standard,Delivered
15532,2023-09-12,5740,20,236,NULL,PayPal,Standard,Delivered
15533,2023-11-26,4229,10,111,NULL,PayPal,"Next Day",Delivered
15534,2025-09-26,4091,27,309,NULL,"Bank Transfer",Standard,Returned
15535,2022-12-19,6971,20,238,NULL,PayPal,Standard,Delivered
15536,2025-04-02,5166,15,175,NULL,"Bank Transfer",Standard,Delivered
15537,2023-09-02,740,4,44,NULL,"Bank Transfer","Next Day",Delivered
15538,2022-12-02,2974,8,90,NULL,"Bank Transfer",Standard,Delivered
15539,2022-12-10,4112,11,128,NULL,Visa,Standard,Cancelled
15540,2024-04-10,2355,14,160,NULL,Mastercard,Express,Delivered
15541,2022-06-09,4347,26,301,NULL,Visa,Standard,Pending
15542,2024-09-11,7247,3,29,NULL,Mastercard,"Next Day",Delivered
15543,2024-04-21,4885,8,85,NULL,PayPal,Standard,Delivered
15544,2022-12-08,4300,24,277,NULL,"Apple Pay",Express,Delivered
15545,2023-07-29,1772,23,268,NULL,NULL,"Next Day",Shipped
15546,2024-08-02,3853,24,274,18,Visa,Express,Cancelled
15547,2024-01-12,2717,8,88,NULL,"Bank Transfer",Express,Delivered
15548,NULL,5586,18,210,NULL,"Google Pay",Express,Shipped
15549,2022-04-24,4380,28,326,NULL,"Bank Transfer","Next Day",Pending
15550,2025-06-04,3671,26,303,NULL,"Apple Pay",Standard,Cancelled
15551,2022-12-17,4714,27,316,NULL,NULL,Express,Returned
15552,2025-12-08,1012,23,270,NULL,PayPal,Standard,Delivered
15553,2024-08-02,6068,15,179,18,Visa,"Next Day",Packed
15554,2022-07-20,1046,21,243,NULL,"Google Pay",Express,Returned
15555,2024-02-17,4440,11,124,NULL,"Apple Pay",Express,Pending
15556,2023-04-15,5591,7,81,NULL,"Apple Pay",Express,Delivered
15557,2023-08-26,790,5,50,NULL,"Bank Transfer",Standard,Delivered
15558,2024-01-04,908,13,153,NULL,PayPal,"Next Day",Returned
15559,2023-11-11,1447,8,88,NULL,"Apple Pay",Standard,Delivered
15560,2023-09-09,4156,21,242,NULL,"Google Pay",Express,Delivered
15561,2024-08-28,6793,26,303,NULL,PayPal,Standard,Delivered
15562,2022-05-16,7331,4,40,NULL,Visa,Standard,Delivered
15563,2022-09-26,2948,16,182,NULL,"Bank Transfer",Express,Delivered
15564,2023-07-21,4094,19,228,NULL,NULL,Standard,Delivered
15565,2025-01-22,3982,7,84,NULL,"Google Pay",Express,Delivered
15566,2025-08-14,761,1,11,NULL,NULL,Express,Delivered
15567,2022-05-11,3404,16,188,NULL,Mastercard,Express,Pending
15568,2023-08-25,3736,5,60,NULL,Mastercard,"Next Day",Delivered
15569,2023-10-04,440,10,119,NULL,"Google Pay",Express,Returned
15570,2022-11-08,6484,5,55,NULL,PayPal,"Next Day",Cancelled
15571,2024-06-13,2354,30,341,NULL,PayPal,Express,Delivered
15572,2025-03-25,2779,9,105,NULL,Visa,Express,Delivered
15573,2023-06-01,1652,18,212,NULL,Mastercard,"Next Day",Delivered
15574,2024-07-17,1133,21,249,NULL,PayPal,Standard,Returned
15575,2022-10-31,4314,3,27,NULL,Mastercard,Standard,Delivered
15576,2024-03-18,1654,12,140,NULL,Mastercard,Express,Delivered
15577,2024-12-17,7271,22,255,NULL,PayPal,Standard,Delivered
15578,2025-09-08,6948,16,185,NULL,Visa,"Next Day",Delivered
15579,2025-06-25,2322,27,314,21,"Google Pay","Next Day",Delivered
15580,2024-06-11,1778,8,89,NULL,Mastercard,"Next Day",Cancelled
15581,2025-05-26,4069,12,142,NULL,Visa,"Next Day",Delivered
15582,2023-07-19,7491,9,105,NULL,Visa,"Next Day",Delivered
15583,2022-05-16,3728,23,267,NULL,Mastercard,Express,Shipped
15584,2024-03-15,6175,24,279,NULL,Mastercard,Express,Delivered
15585,2025-08-03,427,8,92,NULL,Mastercard,Express,Pending
15586,2023-04-08,3647,9,107,NULL,"Google Pay",Express,Cancelled
15587,2025-03-24,4539,12,141,NULL,"Apple Pay","Next Day",Delivered
15588,2022-11-25,2753,17,200,1,Mastercard,Express,Returned
15589,2022-11-21,322,25,287,NULL,"Bank Transfer",Standard,Delivered
15590,2022-05-05,3420,4,42,NULL,Mastercard,Express,Shipped
15591,2022-06-05,3401,23,265,NULL,PayPal,Express,Cancelled
15592,2024-07-04,6074,13,153,NULL,"Google Pay",Express,Packed
15593,2023-12-25,3820,8,94,8,PayPal,"Next Day",Delivered
15594,2023-09-17,5908,10,117,NULL,"Apple Pay",Standard,Delivered
15595,2023-03-11,7207,27,316,NULL,Visa,Standard,Cancelled
